show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Faith & Spirituality,Children & Family Movies,International Movies,Comedies,Sports Movies,Music & Musicals,Horror Movies,Thrillers,Documentaries,Dramas,Cult Movies,Classic Movies,Stand-Up Comedy,Romantic Movies,Independent Movies,LGBTQ Movies,Movies,Sci-Fi & Fantasy,Action & Adventure,n
s451,The Twilight Saga: New Moon,Chris Weitz,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Rachelle Lefevre, Billy Burke, Michael Sheen, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi",7/16/21,2009,PG-13,131,"Dramas, Romantic Movies",15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s452,Twilight,Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Elizabeth Reaser, Cam Gigandet, Ashley Greene, Anna Kendrick, Nikki Reed, Taylor Lautner, Jackson Rathbone, Kellan Lutz",7/16/21,2008,PG-13,122,"Action & Adventure, Dramas, Romantic Movies",14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
s492,Home Again,Hallie Meyers-Shyer,"Reese Witherspoon, Michael Sheen, Candice Bergen, Nat Wolff, Jon Rudnitsky, Pico Alexander, Lake Bell, Reid Scott, Dolly Wells, Lola Flanery, Eden Grace Redfield, P.J. Byrne",7/8/21,2017,PG-13,97,"Comedies, Dramas, Romantic Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s493,Midnight Sun,Scott Speer,"Bella Thorne, Patrick Schwarzenegger, Rob Riggle, Quinn Shephard, Suleka Mathew, Tiera Skovbye, Ken Tremblett, Norm Misura, Austin Obiajunwa, Nicholas Coombe",7/8/21,2018,PG-13,91,"Dramas, Romantic Movies",14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s495,Rock the Kasbah,Barry Levinson,"Bill Murray, Kate Hudson, Zooey Deschanel, Danny McBride, Scott Caan, Leem Lubany, Bruce Willis, Arian Moayed, Taylor Kinney, Glenn Fleshler",7/8/21,2015,R,106,"Comedies, Music & Musicals",12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s559,6 Bullets,Ernie Barbarash,"Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman, Charlotte Beaumont, Steve Nicolson, Uriel Emil, Louis Dempsey, Mark Lewis, Kristopher Van Varenberg, Bianca Brigitte VanDamme",7/1/21,2012,R,115,Action & Adventure,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s562,Austin Powers in Goldmember,Jay Roach,"Mike Myers, Beyoncé Knowles-Carter, Seth Green, Michael York, Robert Wagner, Mindy Sterling, Verne Troyer, Michael Caine, Fred Savage",7/1/21,2002,PG-13,94,"Action & Adventure, Comedies",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s563,Austin Powers: International Man of Mystery,Jay Roach,"Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers, Robert Wagner, Seth Green, Fabiana Udenio, Mindy Sterling, Paul Dillon, Charles Napier, Will Ferrell",7/1/21,1997,PG-13,90,Comedies,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s564,Austin Powers: The Spy Who Shagged Me,Jay Roach,"Mike Myers, Heather Graham, Michael York, Robert Wagner, Rob Lowe, Seth Green, Mindy Sterling, Verne Troyer, Elizabeth Hurley, Will Ferrell",7/1/21,1999,PG-13,95,"Action & Adventure, Comedies, Sci-Fi & Fantasy",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s565,Boogie Nights,Paul Thomas Anderson,"Mark Wahlberg, Burt Reynolds, Julianne Moore, Heather Graham, William H. Macy, Don Cheadle, Philip Seymour Hoffman, Luis Guzmán, John C. Reilly, Philip Baker Hall",7/1/21,1997,R,155,"Comedies, Dramas, Independent Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s568,Congo,Frank Marshall,"Dylan Walsh, Laura Linney, Ernie Hudson, Tim Curry, Joe Don Baker, Grant Heslov, Adewale Akinnuoye-Agbaje, Mary Ellen Trainor",7/1/21,1995,PG-13,108,"Action & Adventure, Thrillers",11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
s569,Dennis the Menace,Nick Castle,"Walter Matthau, Mason Gamble, Joan Plowright, Christopher Lloyd, Lea Thompson, Robert Stanton, Paul Winfield",7/1/21,1993,PG,96,"Children & Family Movies, Comedies",4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s576,Life as We Know It,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett, Brynn Clagett, Brooke Clagett, Hayes MacArthur, Christina Hendricks, Sarah Burns, Jessica St. Clair",7/1/21,2010,PG-13,115,"Comedies, Dramas, Romantic Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s580,Midnight Run,Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton, Dennis Farina, Joe Pantoliano, Richard Foronjy, Robert Miranda, Jack Kehoe, Wendy Phillips, Philip Baker Hall",7/1/21,1988,R,126,"Action & Adventure, Classic Movies, Comedies",14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
s582,Mortal Kombat,Paul W.S. Anderson,"Christophe Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa, Bridgette Wilson-Sampras, Talisa Soto, Trevor Goddard, Chris Casamassa, François Petit, Keith Cooke",7/1/21,1995,PG-13,101,"Action & Adventure, Sci-Fi & Fantasy",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s583,Mother's Day,Garry Marshall,"Jennifer Aniston, Kate Hudson, Julia Roberts, Jason Sudeikis, Britt Robertson, Timothy Olyphant, Margo Martindale, Shay Mitchell, Jack Whitehall, Hector Elizondo, Jon Lovitz, Larry Miller, Cameron Esposito, Aasif Mandvi, Jennifer Garner, Sarah Chalke",7/1/21,2016,PG-13,118,"Comedies, Dramas",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s585,Not Another Teen Movie,Joel Gallen,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner, Deon Richmond, Eric Jungmann, Ron Lester, Cody McMains, Sam Huntington, Lacey Chabert, JoAnna Garcia Swisher, Samm Levine, Cerina Vincent",7/1/21,2001,R,89,Comedies,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s592,Seven Pounds,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy, Barry Pepper, Elpidia Carrillo, Robinne Lee, Joe Nunez, Bill Smitrovich, Tim Kelleher, Gina Hecht, Andy Milder, Judyann Elder, Sarah Jane Morris",7/1/21,2008,PG-13,123,"Dramas, Romantic Movies",10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s593,She's Out of My League,Jim Field Smith,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel, Nate Torrence, Krysten Ritter, Geoff Stults, Lindsay Sloane, Andrew Daly, Jasika Nicole, Kyle Bornheimer",7/1/21,2010,R,106,"Comedies, Romantic Movies",4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s594,Snow Day,Chris Koch,"Chris Elliott, Mark Webber, Jean Smart, Schuyler Fisk, Iggy Pop, Pam Grier, John Schneider, Chevy Chase, Zena Grey, Josh Peck",7/1/21,2000,PG,89,"Children & Family Movies, Comedies",10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s597,Sword of Trust,Lynn Shelton,"Marc Maron, Jon Bass, Michaela Watkins, Jillian Bell, Toby Huss, Dan Bakkedahl, Lynn Shelton, Whitmer Thomas",7/1/21,2019,R,89,"Comedies, Dramas, Independent Movies",12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s598,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,"Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole, Michael Clarke Duncan, Leslie Bibb, Jane Lynch, Amy Adams, Andy Richter, Molly Shannon",7/1/21,2006,PG-13,108,"Action & Adventure, Comedies, Sports Movies",14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
s600,The Best of Enemies,Robin Bissell,"Taraji P. Henson, Sam Rockwell, Babou Ceesay, Anne Heche, Wes Bentley, Nick Searcy, Bruce McGill, John Gallagher Jr., Nicholas Logan, Gilbert Glenn Brown",7/1/21,2019,PG-13,133,Dramas,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s601,The Game,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl",7/1/21,1997,R,129,Thrillers,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s602,The Karate Kid,John G. Avildsen,"Ralph Macchio, Pat Morita, Elisabeth Shue, Martin Kove, Randee Heller, William Zabka, Ron Thomas, Rob Garrison",7/1/21,1984,PG,127,"Action & Adventure, Children & Family Movies, Classic Movies",13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
s603,The Karate Kid Part II,John G. Avildsen,"Ralph Macchio, Pat Morita, Nobu McCarthy, Tamlyn Tomita, Yuji Okumoto, Joey Miyashima, Marc Hayashi, Danny Kamekona, Tony O'Dell, Martin Kove, William Zabka",7/1/21,1986,PG,113,"Action & Adventure, Children & Family Movies, Dramas",7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
s604,The Karate Kid Part III,John G. Avildsen,"Ralph Macchio, Pat Morita, Robyn Lively, Thomas Ian Griffith, Martin Kove, Sean Kanan, Jonathan Avildsen, Randee Heller, William Christopher Ford",7/1/21,1989,PG,112,"Children & Family Movies, Dramas",9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s606,The Long Riders,Walter Hill,"David Carradine, Keith Carradine, Robert Carradine, James Keach, Stacy Keach, Dennis Quaid, Randy Quaid, Kevin Brophy, Harry Carey Jr., Christopher Guest, Nicholas Guest, Shelby Leverington, Felice Orlandi, Pamela Reed, James Remar, Fran Ryan, Savannah Smith Boucher, Amy Stryker, James Whitmore Jr.",7/1/21,1980,R,100,Action & Adventure,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s608,The Strangers,Bryan Bertino,"Liv Tyler, Scott Speedman, Gemma Ward, Kip Weeks, Laura Margolis, Glenn Howerton, Alex Fisher, Peter Clayton-Luce",7/1/21,2008,R,85,"Horror Movies, Thrillers",14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s616,Why Do Fools Fall in Love,Gregory Nava,"Halle Berry, Vivica A. Fox, Larenz Tate, Lela Rochon, Little Richard, Paul Mazursky, Pamela Reed, Alexis Cruz",7/1/21,1998,R,116,"Dramas, Music & Musicals, Romantic Movies",13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s619,America: The Motion Picture,Matt Thompson,"Channing Tatum, Jason Mantzoukas, Olivia Munn, Andy Samberg, Bobby Moynihan, Judy Greer, Will Forte, Raoul Trujillo, Killer Mike, Simon Pegg",6/30/21,2021,TV-MA,98,"Action & Adventure, Comedies",15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s623,Lying and Stealing,Matt Aselton,"Theo James, Emily Ratajkowski, Fred Melamed, Ebon Moss-Bachrach, Isiah Whitlock Jr., Evan Handler, Paul Jurewicz, John Gatins, Fernanda Andrade, Bob Stephenson",6/30/21,2019,R,100,Thrillers,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s631,Killing Them Softly,Andrew Dominik,"Brad Pitt, Scoot McNairy, Ben Mendelsohn, Richard Jenkins, James Gandolfini, Ray Liotta, Vincent Curatola, Slaine, Max Casella, Trevor Long, Sam Shepard",6/28/21,2012,R,97,Dramas,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s644,The Seventh Day,Justin P. Lange,"Guy Pearce, Vadhir Derbez, Stephen Lang, Brady Jenness, Chris Galust, Robin Bartlett, Heath Freeman, Keith David",6/24/21,2021,R,87,Horror Movies,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s686,Fatherhood,Paul Weitz,"Kevin Hart, Alfre Woodard, Lil Rel Howery, DeWanda Wise, Frankie Faison, Anthony Carrigan, Paul Reiser, Melody Hurd",6/18/21,2021,PG-13,111,Dramas,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s703,Silver Linings Playbook,David O. Russell,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker, Anupam Kher, John Ortiz, Shea Whigham, Julia Stiles, Paul Herman",6/17/21,2012,R,122,"Comedies, Dramas, Independent Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s709,Lowriders,Ricardo de Montreuil,"Demián Bichir, Gabriel Chavarria, Theo Rossi, Melissa Benoist, Tony Revolori, Eva Longoria, Yvette Monreal, Cress Williams",6/16/21,2016,PG-13,98,"Dramas, Independent Movies",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s717,FTA,Francine Parker,"Jane Fonda, Donald Sutherland, Pamela Donegan, Len Chandler, Michael Alaimo, Holly Near, Paul Mooney, Rita Martinson",6/15/21,1972,TV-MA,104,Documentaries,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s719,Life of Crime,Daniel Schechter,"Jennifer Aniston, Mos Def, Isla Fisher, Will Forte, Mark Boone Junior, Tim Robbins, John Hawkes, Clea Lewis, Charlie Tahan, Kevin Corrigan",6/15/21,2013,R,101,"Comedies, Independent Movies",14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
s722,Rogue Warfare: Death of a Nation,Mike Gunther,"Will Yun Lee, Jermaine Love, Rory Markham, Bertrand-Xavier Corbi, Katie Keene, Fernando Chien, Gina DeCesare, Michael Blalock, Stephen Lang, Chris Mulkey",6/15/21,2020,R,99,Action & Adventure,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s723,Sir! No Sir!,David Zeiger,Troy Garity,6/15/21,2005,TV-MA,84,Documentaries,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s729,The Devil Below,Bradley Parker,"Alicia Sanz, Will Patton, Jonathan Sadowski, Adan Canto, Zach Avery, Chinaza Uche, Jesse LaTourette",6/13/21,2021,TV-MA,89,Horror Movies,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s741,A Haunted House 2,Michael Tiddes,"Marlon Wayans, Jaime Pressly, Essence Atkins, Affion Crockett, Hayes MacArthur, Rick Overton, Ashley Rickards, Cedric the Entertainer, Dave Sheridan, Missi Pyle, Gabriel Iglesias, Steele Stebbins",6/10/21,2014,R,86,"Comedies, Horror Movies",14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s747,Awake,Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Frances Fisher, Jennifer Jason Leigh, Barry Pepper, Shamier Anderson, Finn Jones, Lucius Hoyos, Gil Bellows",6/9/21,2021,TV-MA,97,"Dramas, Thrillers",13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s758,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,"David Attenborough, Johan Rockström",6/4/21,2021,TV-PG,74,Documentaries,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s775,2 Hearts,Lance Hool,"Jacob Elordi, Adan Canto, Radha Mitchell, Tiera Skovbye, Kari Matchett, Tahmoh Penikett",6/2/21,2020,PG-13,101,"Dramas, Faith & Spirituality, Romantic Movies",8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s776,A Perfect Ending,Nicole Conn,"Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson",6/2/21,2012,TV-MA,110,"Dramas, Independent Movies, LGBTQ Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
s777,American Outlaws,Les Mayfield,"Colin Farrell, Scott Caan, Ali Larter, Gabriel Macht, Gregory Smith, Harris Yulin, Kathy Bates, Timothy Dalton, Ty O'Neal, Will McCormack, Ronny Cox, Terry O'Quinn, Muse Watson, Joe Stevens, Barry Tubb",6/2/21,2001,PG-13,94,Action & Adventure,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s778,And Then Came Lola,"Ellen Seidler, Megan Siler","Ashleigh Sumner, Jill Bennett, Cathy DeBuono, Jessica Graham, Angelyna Martinez, Candy Tolentino, Linda Ignazi, Jenoa Harlow, Lisa Dewey, Kathy Domenici",6/2/21,2009,TV-MA,70,"Comedies, Independent Movies, LGBTQ Movies",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
s780,Battlefield Earth,Roger Christian,"John Travolta, Barry Pepper, Forest Whitaker, Kim Coates, Sabine Karsenti, Richard Tyson, Kelly Preston, Michael MacRae, Shaun Austin-Olsen, Tim Post, Michael Byrne",6/2/21,2000,PG-13,118,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
s787,Company of Heroes,Don Michael Paul,"Tom Sizemore, Chad Michael Collins, Vinnie Jones, Dimitri Diatchenko, Neal McDonough, Jürgen Prochnow, Sam Spruell, Richard Sammel, Philip Rham, Alastair Mackenzie",6/2/21,2013,R,101,"Action & Adventure, Dramas",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
s788,Cradle 2 the Grave,Andrzej Bartkowiak,"Jet Li, DMX, Anthony Anderson, Kelly Hu, Tom Arnold, Mark Dacascos, Gabrielle Union, Michael Jace, Drag-On, Paige Hurd",6/2/21,2003,R,101,Action & Adventure,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s789,Domestic Disturbance,Harold Becker,"John Travolta, Vince Vaughn, Teri Polo, Matt O'Leary, Ruben Santiago-Hudson, Susan Floyd, Angelica Page, Steve Buscemi, Chris Ellis",6/2/21,2001,PG-13,89,Thrillers,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s791,Dream/Killer,Andrew Jenks,"Bill Ferguson, Ryan Ferguson",6/2/21,2015,TV-MA,109,Documentaries,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s792,Felon,Ric Roman Waugh,"Stephen Dorff, Val Kilmer, Harold Perrineau, Marisol Nichols, Anne Archer, Nick Chinlund, Nate Parker, Johnny Lewis, Sam Shepard, Jake Walker, Joey Villasenor, Antonio Leyba, Mike Seal, Richard Caruso, Kevin Wiggins, Larnell Stovall, Mara Holguin, Elton Walker, Brittany Perrineau, Esodie Geiger, Jermaine Washington, Greg Serano, Brian Keith Gamble, Mark Sivertsen, Carrie Fleming, Adam Taylor, Chris Browning, John Koyama, Shawn Prince, Christopher Dempsey, Cynthia Ruffin",6/2/21,2008,R,104,"Action & Adventure, Dramas",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
s793,Flipped,Rob Reiner,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, Kevin Weisman, Morgan Lily, Ryan Ketzner",6/2/21,2010,PG,90,"Comedies, Dramas, Romantic Movies",6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s794,Fools Rush In,Andy Tennant,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh",6/2/21,1997,PG-13,109,"Comedies, Romantic Movies",15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s797,Hostel: Part III,Scott Spiegel,"Kip Pardue, Brian Hallisay, John Hensley, Sarah Habel, Chris Coy, Skyler Stone, Thomas Kretschmann, Zulay Henao, Nickola Shreli, Derrick Carr",6/2/21,2011,R,88,"Cult Movies, Horror Movies",13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
s798,I Am Sam,Jessie Nelson,"Sean Penn, Michelle Pfeiffer, Dakota Fanning, Dianne Wiest, Loretta Devine, Richard Schiff, Laura Dern, Brad Silverman, Joseph Rosenberg, Stanley DeSantis, Doug Hutchison",6/2/21,2001,PG-13,132,Dramas,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s799,Love Jones,Theodore Witcher,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette L. Clarke, Khalil Kain",6/2/21,1997,R,109,"Comedies, Dramas, Independent Movies",14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s800,Million Dollar Baby,Clint Eastwood,"Clint Eastwood, Hilary Swank, Morgan Freeman, Anthony Mackie, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Margo Martindale, Riki Lindhome",6/2/21,2004,PG-13,133,"Dramas, Sports Movies",17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s801,Mosquita y Mari,Aurora Guerrero,"Fenessa Pineda, Venecia Troncoso, Joaquín Garrido, Laura Patalano, Dulce Maria Solis, Marisela Uscanga, Melissa Uscanga, Omar Leyva, Tonita Castro, Paul Alayo",6/2/21,2012,TV-14,85,"Dramas, Independent Movies, LGBTQ Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
s802,Never Back Down 2: The Beatdown,Michael Jai White,"Michael Jai White, Dean Geyer, Alex Meraz, Todd Duffee, Scottie Epstein, Jillian Murray, Evan Peters, Stacey Asaro, Gralen Bryant Banks, Rus Blackwell",6/2/21,2011,R,104,"Action & Adventure, Dramas, Sports Movies",14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
s810,Starsky & Hutch,Todd Phillips,"Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung",6/2/21,2004,PG-13,101,"Action & Adventure, Comedies",16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s811,Streets of Fire,Walter Hill,"Michael Paré, Diane Lane, Rick Moranis, Amy Madigan, Willem Dafoe, Deborah Van Valkenburgh, Richard Lawson, Rick Rossovich, Bill Paxton, Lee Ving",6/2/21,1984,PG,94,"Action & Adventure, Classic Movies, Cult Movies",14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
s813,Swordfish,Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Sam Shepard, Vinnie Jones, Drea de Matteo, Rudolf Martin, Zach Grenier, Camryn Grimes",6/2/21,2001,R,99,Action & Adventure,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s815,The Four Seasons,Alan Alda,"Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno, Jack Weston, Bess Armstrong, Elizabeth Alda, Beatrice Alda",6/2/21,1981,PG,108,"Comedies, Romantic Movies",14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s818,The Meddler,Lorene Scafaria,"Susan Sarandon, Rose Byrne, J.K. Simmons, Cecily Strong, Jerrod Carmichael, Michael McKean, Jason Ritter, Billy Magnussen, Lucy Punch, Sarah Baker",6/2/21,2015,PG-13,104,"Comedies, Dramas, Independent Movies",14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s819,The Mirror Has Two Faces,Barbra Streisand,"Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan, Brenda Vaccaro, Austin Pendleton, Elle Macpherson, Ali Marsh, Leslie Stefanson, Taina Elg, Lucy Avery Brooke, Amber Smith",6/2/21,1996,PG-13,127,"Comedies, Dramas, Romantic Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s820,The Outlaw Josey Wales,Clint Eastwood,"Clint Eastwood, Sondra Locke, Chief Dan George, Bill McKinney, John Vernon, Paula Trueman, Sam Bottoms, Geraldine Keams, Woodrow Parfrey, Joyce Jameson",6/2/21,1976,PG,136,"Action & Adventure, Classic Movies",14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
s823,The Wind,Emma Tammi,"Caitlin Gerard, Julia Goldani Telles, Ashley Zukerman, Miles Anderson, Dylan McTee",6/2/21,2019,R,88,Horror Movies,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s824,Then Came You,Peter Hutchings,"Asa Butterfield, Maisie Williams, Nina Dobrev, Ken Jeong, Tyler Hoechlin, David Koechner, Peyton List, Tituss Burgess",6/2/21,2019,TV-MA,97,"Comedies, Dramas, Independent Movies",12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s825,Welcome Home,George Ratliff,"Aaron Paul, Emily Ratajkowski, Riccardo Scamarcio, Katy Louise Saunders, Alice Bellagamba",6/2/21,2018,R,97,Thrillers,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s827,Bo Burnham: Inside,Bo Burnham,Bo Burnham,5/30/21,2021,TV-MA,88,Stand-Up Comedy,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s829,Collateral Beauty,David Frankel,"Will Smith, Edward Norton, Kate Winslet, Michael Peña, Helen Mirren, Naomie Harris, Keira Knightley, Jacob Latimore, Ann Dowd, Liza Colón-Zayas",5/28/21,2016,PG-13,97,Dramas,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s835,Blue Miracle,Julio Quintana,"Jimmy Gonzales, Dennis Quaid, Anthony Gonzalez, Bruce McGill, Raymond Cruz, Nathan Arenas, Miguel Angel Garcia, Isaac Arellanes, Steve Gutierrez, Dana Wheeler-Nicholson, Fernanda Urrejola, Silverio Palacios",5/27/21,2021,TV-PG,97,"Children & Family Movies, Dramas, Faith & Spirituality",15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s847,Home,Tim Johnson,"Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez, Matt Jones, Brian Stepanek, April Lawrence",5/25/21,2015,PG,94,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
